# Constructed from biom file
#OTU ID	F31-1	F31-2	F31-3	F31-4	F31-5	F31-6	F31-7	F31-8	F31-9	h3-4-5	taxonomy
4e0160f03183d8f374be3d2b2ef91507	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	d__Eukaryota
68e148f73adcd37e6dd78056ef732ce1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	d__Bacteria
bb5e4d9a3c8972d3ba3792e8af51a7f4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	Unassigned
42d70cfc1a938ebd0eafc7943ffe6fe8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	d__Bacteria
9d11e1a1fd8c27d2e77384c364d640c0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	Unassigned
53c78851b53ad8d7924b63676ccab8da	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	d__Bacteria
3d866e32076d1167b1a01be53c3990db	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	Unassigned
eaeb260d47c8aa2ccf5db2e8755a03b7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	Unassigned
a2909abff9dd78ee885392cdbb27b53a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	Unassigned
99dd9a47c2ef82f963936a2197e49f55	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	Unassigned
718de252931fa0a132415e11160af3f4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	Unassigned
d5416aade0405ba988c79cf9fbd8fe6f	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	Unassigned
53dab15efc52a90c4ad5e49579b02fdd	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	Unassigned
146ed987739394dd099ea532f2f12c6f	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	Unassigned
a6c4dc0a1285c8b14a9d960a74ad2c3f	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	d__Eukaryota
281c1404623f428f443c1d053aee5415	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	Unassigned
ad3548ec836fffc906cba00ee7e6093b	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	Unassigned
55cde90537f949a494aae229e165749d	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	d__Eukaryota
af934a08e742d3b2c9deeae331b21a2b	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	Unassigned
7679e910841f9fe13fbc76ea853f8f7a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	Unassigned
23307f45187f0f7bc11c2952b21d2711	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	Unassigned
8ceaa8a7cf063e90cb8afe1c0f79a370	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	Unassigned
1e4b98d80a6a7073fb126a7d419feb30	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	d__Eukaryota
c6be91c574b6e6026235063077daea01	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	Unassigned
09367e6d6c358c35fe3b62c32df3337d	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	Unassigned
3e7794552959ade4aacd97687ebadef4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	d__Eukaryota
eb6221b2d1185565970586aa2b325c24	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	Unassigned
9d9897e5bfe28bc1df6f73f1a8bd48cc	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	Unassigned
4127792193341f2993e1bbe2c0adf074	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	d__Eukaryota
1e4db3d0f7b4c281fa0ce49e8eb3748d	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Corynebacteriales; f__Corynebacteriaceae; g__Corynebacterium
41fad789d9f49616cafe12ef2e25c173	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	Unassigned
961e14bef252a1c1c7189d4dc9adebb7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	d__Bacteria; p__Firmicutes; c__Clostridia; o__Peptococcales; f__Peptococcaceae; g__uncultured; s__uncultured_soil
85a1ef9dddc0912b6bf5e89751dda107	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	d__Bacteria; p__Firmicutes; c__Clostridia; o__Peptostreptococcales-Tissierellales; f__Anaerovoracaceae; g__Mogibacterium
ca8118b076371115692907a6c887bdd7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	Unassigned
481af1a6b01715bae6a6827d225fc07c	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	d__Bacteria; p__Firmicutes; c__Negativicutes; o__Veillonellales-Selenomonadales; f__Veillonellaceae; g__Dialister; s__Dialister_pneumosintes
a25f1461a908959cdf4d884b6fc7d9b7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	d__Bacteria; p__Firmicutes; c__Clostridia
c945741324f7748dc7d2bab886d7a079	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	d__Bacteria; p__Firmicutes; c__Clostridia
6645f10f886fdb5abacc18086ca581e2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Oscillospiraceae; g__UCG-005; s__uncultured_organism
74a8ba3a8183e9c145e0c8673ba02f9e	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__[Eubacterium]_eligens_group
b2af1f46883292c3399a0b2114a49bb7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	d__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae; g__Clostridium_sensu_stricto_1
4a6c4b45169ea02c75deb9cf879fa559	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	Unassigned
295406c6e17cfba12a66b8780f158a95	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Unassigned
6045fc8bffebc160b078f0aaf98b7c95	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Unassigned
7fc9bac4cd18cbf0345bd124f6c3c338	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Unassigned
fc8c48262db971063e15b4004031a598	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Unassigned
a45bc9aa9e5f3aac0589bc8cbb28a922	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Unassigned
97d8b6c63f663c14e48d723e1f64dd28	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Unassigned
619498fc60196fdb85155c2d86ad54f6	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Unassigned
64d5d0ed83989cb7b9ec5716de00c088	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Unassigned
c3722524f145ee981fd22bdaf0113bcc	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Unassigned
f22bb76a6ddc523c42a6d55f1f1d6704	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	d__Bacteria
03aee7ee8a796af57067c97f7ae978c6	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	d__Eukaryota
4ec475d5a41769cc6d15ca7f21f58229	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Unassigned
38c8f07ee7f1d76f1b4e47c0e7f7d4c4	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	d__Eukaryota
365a5fb635a7925722fc7dd1baf6dd84	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Unassigned
2814d50bbfbd6697ae1f863d83af5e22	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Unassigned
8c99d191db92bf48922edffb92a4ed08	2.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	Unassigned
c0a15fbedf5fa124772a48b6b5cf5e20	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Unassigned
c5ab52c9a62cd47a9bbd246b4e18bd0b	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Unassigned
872482c2497e3a75dd4e6360d332bb3c	2.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	Unassigned
3be45ca6ca9508020654deefaf710f5d	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Unassigned
a350a24be40ee62292967090cc58d443	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Unassigned
d76b636a309bd12481d253e455eaf7c1	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Unassigned
03b8703f8b71febfe719b6b33953b229	2.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Unassigned
52c499befd6b5e2f05b6d7dc01422aba	2.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Unassigned
4c996ea5be037695fcdf080555e683f6	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Unassigned
5909cea885924424bf63f4ea7e5cd73e	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Unassigned
14a51a1dffb8f343b00d19e7b34af486	2.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	d__Eukaryota
64ae0d5dd1fd118121c023086008bd3a	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Unassigned
984c877b7cb6a3cb172c8e51c085e3f1	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides
117cffd2c99847bee3c0d81833a9bb37	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Unassigned
27815bb6f22faaee74d7e1361dd6746d	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Unassigned
5fec3c01ad86a3c0fa989626cb3a6230	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Unassigned
3f4186b5189e656037554ce28705ff26	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	d__Eukaryota
3a4be0e495af28ed5f0dc60fa880cbd9	0.0	2.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Unassigned
b7eedb3a9db415acca5ee5469fd56c09	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Unassigned
3707835b5b78c5a6ee901ffa4927838e	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	Unassigned
2de240e5f99330b9ef686b390c944451	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Unassigned
9d796acc084940c227dc060ea8b6329e	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Unassigned
36fff3211818699da52b2f840b71d266	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	d__Eukaryota
c5a9fdac88a2ac2a9a1631f9a5c99fd6	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Unassigned
3878aa6915a1c8879f7c4743fdcf4fc9	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Unassigned
760f9a32f97ea821a168808b8b00f6f7	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Unassigned
e6875404533f55758d87c16f92ea3fe8	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Unassigned
76179e9e832ac5028807040276dbddda	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Unassigned
b29fab990c27a46adfeaf2722cce9b9e	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__Frisingicoccus
1002aae3b0bdfcc77512154c010ca6c7	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	d__Eukaryota
7b2431e3a45b0fc3aebc09cbdbdf6a79	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Unassigned
c24160902d71be13909ae443c27846d9	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Unassigned
73257c3dad029a8844df97b43adce185	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Unassigned
cacad5a6b8f9ab5bb67909cf251cea9d	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Unassigned
ba2f9ccb36973af9a6878ec159124f31	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Unassigned
8ded8f026b07677c3801645c4669b458	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	d__Eukaryota
f12e41dc81994c6ecf618d28e34dd307	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	d__Eukaryota
2d9cb56deb226153e02d4e5506f950b1	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Unassigned
1ac2cc1245c553893f061b10aea335b0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	d__Eukaryota
fd9d03cc5b4b696715e66ebb615bf313	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Unassigned
2bdbe86b115bd8e474c525387749dfe9	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	d__Eukaryota
0ec3984b7399f2d1dffa3edc9dd1ea5c	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Unassigned
78b651b4d79f127bde09da5aabcb3432	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Unassigned
d0d1495532eefca737c3d5832cb91473	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Unassigned
2afb7c769bef8a7c9cc004ba67e32b9b	0.0	0.0	2.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	Unassigned
8ff1d9ae91732ba59e07cb69ff131ee9	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Unassigned
ec5ceeb24ec2631156fc31c2384eef81	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	Unassigned
ad207a9cfa7c81a2810085b9204f2e4a	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Unassigned
a4011588393e58a26c9ede002bf79674	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Unassigned
2e8d230b0a7801307c88c74e9a35293c	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Unassigned
5ecd434288c5aa7a589b1bcb12376039	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	d__Bacteria
612c9fc4a650d4ae9286bd0894d95346	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Unassigned
22965d3207a45079f1b38954390d166a	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Unassigned
dd76777301223acc92e931dc73894dd7	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Unassigned
25cfa18be2bb2535725fa1c128b235bb	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	Unassigned
751457de837acdf34e3134a9711521a9	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	d__Eukaryota
c25ca032a9d5d886cdbecca0adf571dd	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Unassigned
26decb645f35ec1d3f2a28bbd82338ba	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Unassigned
784e66b0ce3e593faebc56ced149f0d2	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Unassigned
f0e43030e4685262f5395e60c0a19bd1	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Unassigned
ae2657a358f52014a5a95c7c37478cc2	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Unassigned
9192644e0af028c641dedd4dad530168	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	Unassigned
0593cfcbb7f26d717b9428377015c925	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	d__Eukaryota
a73f060e99ae553a7f2f890c0a20ab47	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	Unassigned
a84bc60599b3b1d0ed9863f3828ee2a1	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	d__Bacteria
b22dda069c7a7053196ee96dca351bbe	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	d__Eukaryota
e89af8d26dbb1e70c47391db4847256d	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	d__Eukaryota
4adb2626a1df73c728f3f591eea88151	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	d__Bacteria
304c74c672a46f716c15ef7dd7322f39	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	Unassigned
0566a67ead95ab5201379f04a3ffe74a	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	Unassigned
177cf7fef489b046a2a9f2deac556b88	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	Unassigned
5343a63ed4c8053673cc0c25a00160ca	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	d__Eukaryota
8f4bd5a3f3ad6cfcdfc55e3a5d710960	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	Unassigned
eb35c96130c38445b1847b5e43fe4203	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	Unassigned
03eec6e0e94d42a0fbdc486595248b50	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	Unassigned
f1b262ecc72fb7d7c569f94a6909de6d	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	d__Eukaryota
6cf9212373e3024ba5f57fdd7ed238cc	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	Unassigned
2370b2fa6cef8c18183a0d003be485af	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	Unassigned
ef860e5157dd7180e555a92a305b398a	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	d__Eukaryota
b547f55f5fab6ce71a396afc5323d73e	0.0	0.0	0.0	0.0	2.0	2.0	0.0	0.0	0.0	0.0	Unassigned
5293b6bf4bbbb77c6cf48b3a931118a3	0.0	0.0	0.0	0.0	2.0	0.0	0.0	2.0	0.0	0.0	Unassigned
1ff8eb22572e8ade4fa2816a5a9d528b	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	d__Eukaryota
bc8f10cff0ebfc66ac8855cf118d1fdc	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	Unassigned
afb75830d757e2c25c10bd29c2364507	0.0	0.0	0.0	0.0	2.0	0.0	2.0	0.0	0.0	0.0	Unassigned
723a870d6e9956e86f6d30a8f5b1a7b0	0.0	0.0	0.0	0.0	2.0	2.0	0.0	0.0	0.0	0.0	Unassigned
fb8100647dda491e61a6c79c29849a07	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	2.0	0.0	Unassigned
8e0beb3aee846c06ca6fee48b7c4608f	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	Unassigned
2e2a6a4dfd9470d4b03a615e838373f5	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	Unassigned
a912323d0d5ce40a39174ee8fa39dbfc	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	Unassigned
78af1fa42c18c15613372baa455edbf0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	2.0	0.0	d__Eukaryota
e9f871dd9574b11e758ba635fb34711e	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	d__Bacteria
c70f0ebc3d26115a9333115625a8444b	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	d__Eukaryota
8282b5e81788f597bcdb7117e4d11561	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	Unassigned
39f1cd4d48333a79e19acab200d1b401	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	Unassigned
a37bfb25925b0406c0b34b69f83f26de	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	Unassigned
b1b6502aa30a3ceec0639a504b8bbff2	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides
3a9d71cffb3d7fa8fcac4076fc41b4ce	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	d__Bacteria
ab40b623ba3eb9f0803f359abb2c2a85	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	Unassigned
4a5352a02d22e1641c4b804bccd9fd60	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	Unassigned
cd648377b0393d5c3bbb924c551d909d	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	Unassigned
4b399c9acd60cced8b9bf51d4bb1d3dc	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	Unassigned
09eeb8ff94f550f4fdf5d3e079d35e1a	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	Unassigned
2c100553239cd8963fb2c7b14251394b	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	Unassigned
f895abf1f97f8f1b2c3bfecaaa95e529	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	d__Eukaryota
6cc352484646176f17b5fc10bc3a52b8	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	Unassigned
42767f4bccba85792bf41cb03f0d8291	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	Unassigned
94e683e2949860d184a749b1f71bcf95	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	2.0	0.0	Unassigned
87ea48966f3ef8bfb8595faaa6d93978	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	Unassigned
cc630605238b6db9712b911d9fa07ad0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	Unassigned
7dba6478f9e4dcd68a8c63acaeb94403	0.0	0.0	0.0	0.0	0.0	0.0	2.0	2.0	0.0	0.0	Unassigned
367c720904377ae9287dbd869dcd8aa1	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	2.0	0.0	Unassigned
4e114935e19ef4d55b7412504fe3e6cf	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	Unassigned
f57a971c06a880e6cb8d99075f636906	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	2.0	0.0	Unassigned
85cf7b236a8984cfad889515faad1ed2	0.0	0.0	0.0	0.0	0.0	0.0	2.0	2.0	0.0	0.0	Unassigned
f3cfcc837425660e4b8bd87b96e65797	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	Unassigned
30a5b0c67db62a0df0acb9300339cd1a	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	2.0	0.0	Unassigned
a3cd900d5d149925971d9085da60343e	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	d__Bacteria
cafea8033765b1a89770b304e94c06c8	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	Unassigned
36d416dbe7e0503623569907541cd04d	0.0	0.0	0.0	0.0	0.0	0.0	2.0	2.0	0.0	0.0	Unassigned
6ad15fcba983af06040778cc09e856fc	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	Unassigned
5678d04c8332b170e5201bda617e3402	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	d__Bacteria
924cf85b3a390df7ec150d1b598e5ac0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	Unassigned
4b4cdf5368e2f02d4f9c2c98bc6634f8	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Ruminococcaceae; g__UBA1819
e42c9e36ee6e9a34d13d5e42b942bc62	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	d__Bacteria; p__Firmicutes; c__Clostridia
61dba35d23d189a1a38bdf9df0177349	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	Unassigned
5e562dd12157da5b58f6bba6c01bf8d8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Oscillospiraceae
1de8600d28443e40f10fc023c24b268d	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	Unassigned
b89195255b2af61dc70f5eb9def6c233	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	Unassigned
e452de0694b31d8171d2b0560befe013	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	d__Eukaryota
26b0edc235a85bfc148d0886e7166b72	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	Unassigned
2c29380faa7bf2b7d151f364203e7a93	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	d__Eukaryota
3fdb597db23d65f432d8e58802a7cb18	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	Unassigned
75920c96ad9eabb4ff41fed9e9e30ac2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	Unassigned
f3db4982da1a0560ab0f0a7ceacca311	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	Unassigned
