# Constructed from biom file
#OTU ID	1gKO.1	1gKO.2	1gKO.3	1gWT.1	1gWT.2	1gWT.3	2gKO.1	2gKO.2	2gKO.3	2gWT.1	2gWT.2	2gWT.3	F1-1	F1-10	F1-11	F1-12	F1-13	F1-14	F1-15	F1-16	F1-17	F1-18	F1-19	F1-2	F1-20	F1-21	F1-22	F1-3	F1-4	F1-5	F1-6	F1-7	F1-8	F1-9	F11-1	F11-10	F11-11	F11-2	F11-3	F11-4	F11-5	F11-6	F11-7	F11-8	F11-9	F2-1	F2-2	F2-3	F2-4	F2-5	F3-1	F3-10	F3-11	F3-12	F3-2	F3-4	F3-5	F3-6	F3-7	F3-8	F3-9	F4-1	F4-2	F4-3	F4-4	F4-5	F8-1	F8-10	F8-11	F8-12	F8-13	F8-14	F8-15	F8-16	F8-17	F8-18	F8-19	F8-2	F8-20	F8-21	F8-22	F8-24	F8-27	F8-28	F8-29	F8-3	F8-30	F8-31	F8-32	F8-33	F8-34	F8-35	F8-36	F8-37	F8-38	F8-39	F8-4	F8-40	F8-41	F8-5	F8-6	F8-7	F8-8	F8-9	h1-2-3.1	h1-2-3.2	h1-2-3.3	h3-4-5.1	h3-4-5.2	h3-4-5.3
d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Collinsella	1087.0	759.0	1323.0	420.0	470.0	440.0	962.0	1132.0	973.0	749.0	905.0	997.0	1624.0	765.0	94.0	166.0	1311.0	1504.0	942.0	1077.0	1321.0	827.0	515.0	1231.0	1045.0	868.0	525.0	1294.0	1142.0	833.0	1651.0	523.0	620.0	79.0	279.0	746.0	182.0	323.0	760.0	243.0	729.0	265.0	927.0	568.0	184.0	575.0	325.0	2041.0	526.0	641.0	442.0	875.0	331.0	964.0	492.0	844.0	422.0	412.0	255.0	1190.0	1108.0	1088.0	146.0	1407.0	699.0	1002.0	12.0	0.0	635.0	1276.0	125.0	1061.0	1059.0	523.0	541.0	477.0	946.0	120.0	203.0	225.0	1297.0	770.0	194.0	208.0	425.0	259.0	349.0	414.0	109.0	314.0	589.0	373.0	452.0	389.0	408.0	221.0	1430.0	167.0	509.0	0.0	1356.0	847.0	123.0	94.0	625.0	608.0	763.0	2535.0	2515.0	1889.0
d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Faecalibacterium	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3098.0	0.0	0.0	0.0	9681.0	0.0	0.0	0.0	0.0	0.0	0.0	21.0	19.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16.0	0.0	0.0	0.0	0.0	2242.0	0.0	0.0	735.0	1680.0	0.0	0.0	0.0	0.0	11.0	0.0	17005.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	22.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	17.0	0.0	0.0	0.0	0.0	0.0	4343.0	4781.0	5143.0	7037.0	7176.0	7454.0
d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Flavonifractor	239.0	315.0	295.0	272.0	386.0	427.0	299.0	379.0	336.0	361.0	391.0	462.0	922.0	405.0	523.0	336.0	376.0	2037.0	588.0	284.0	163.0	339.0	415.0	461.0	436.0	543.0	843.0	581.0	357.0	818.0	289.0	274.0	354.0	403.0	1425.0	666.0	851.0	1497.0	913.0	1073.0	633.0	466.0	820.0	886.0	257.0	265.0	548.0	392.0	182.0	198.0	454.0	245.0	266.0	339.0	222.0	1089.0	211.0	1066.0	379.0	328.0	737.0	317.0	727.0	1272.0	1721.0	1391.0	171.0	1649.0	1128.0	772.0	226.0	698.0	977.0	304.0	781.0	606.0	585.0	739.0	794.0	464.0	518.0	815.0	915.0	253.0	641.0	350.0	1186.0	1034.0	608.0	609.0	793.0	883.0	936.0	956.0	1585.0	724.0	610.0	204.0	653.0	181.0	429.0	431.0	107.0	643.0	855.0	1014.0	990.0	12.0	18.0	27.0
d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__[Ruminococcus]_torques_group	32.0	33.0	25.0	335.0	407.0	236.0	14.0	17.0	0.0	516.0	351.0	313.0	4163.0	21.0	0.0	28.0	17.0	10.0	60.0	868.0	2003.0	1910.0	65.0	1771.0	32.0	76.0	14.0	1325.0	23.0	58.0	44.0	0.0	14.0	11.0	1992.0	3142.0	2265.0	2253.0	192.0	122.0	3554.0	1402.0	3039.0	3473.0	0.0	32.0	438.0	25.0	35.0	0.0	3073.0	43.0	27.0	2006.0	23.0	14.0	7.0	0.0	0.0	0.0	24.0	32.0	18.0	16.0	0.0	17.0	0.0	34.0	25.0	8.0	0.0	14.0	32.0	102.0	1283.0	963.0	285.0	21.0	107.0	216.0	16.0	784.0	820.0	997.0	1766.0	9.0	1752.0	1460.0	1809.0	347.0	2351.0	1697.0	0.0	1172.0	1447.0	170.0	29.0	30.0	134.0	0.0	0.0	22.0	0.0	34.0	6860.0	4580.0	4594.0	1337.0	1360.0	1033.0
d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Agathobacter	0.0	0.0	0.0	3211.0	4195.0	4874.0	0.0	0.0	0.0	0.0	0.0	0.0	4232.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	53.0	21.0	520.0	0.0	0.0	283.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2171.0	162.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7248.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3359.0	2962.0	2678.0	5062.0	5099.0	5734.0
d__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Dielma	650.0	795.0	741.0	598.0	775.0	865.0	674.0	675.0	631.0	416.0	464.0	527.0	317.0	139.0	209.0	364.0	377.0	235.0	1324.0	52.0	423.0	620.0	356.0	286.0	554.0	456.0	1049.0	217.0	115.0	226.0	286.0	136.0	410.0	5.0	587.0	672.0	730.0	994.0	696.0	275.0	1181.0	746.0	1281.0	679.0	47.0	0.0	176.0	601.0	384.0	193.0	546.0	142.0	248.0	343.0	49.0	490.0	204.0	148.0	272.0	98.0	859.0	716.0	274.0	712.0	841.0	265.0	53.0	261.0	524.0	398.0	95.0	186.0	213.0	101.0	399.0	610.0	270.0	125.0	411.0	556.0	236.0	240.0	717.0	796.0	1080.0	160.0	452.0	648.0	622.0	445.0	962.0	844.0	617.0	784.0	1383.0	126.0	274.0	988.0	866.0	75.0	67.0	272.0	41.0	611.0	0.0	0.0	0.0	7.0	0.0	0.0
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3836.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5017.0	0.0	0.0	0.0	5961.0	2010.0	3763.0	2001.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6560.0	0.0	9068.0	4331.0	5447.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	5.0	0.0	3.0
d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Incertae_Sedis	603.0	760.0	769.0	1262.0	1541.0	1750.0	457.0	477.0	358.0	961.0	1122.0	1188.0	452.0	864.0	473.0	1946.0	1468.0	237.0	582.0	1751.0	1440.0	1482.0	498.0	131.0	772.0	1109.0	725.0	147.0	421.0	396.0	347.0	321.0	986.0	478.0	1620.0	843.0	738.0	1724.0	2643.0	348.0	969.0	278.0	673.0	1260.0	203.0	178.0	339.0	402.0	976.0	140.0	1209.0	1916.0	1200.0	0.0	1231.0	604.0	427.0	183.0	354.0	343.0	596.0	1035.0	132.0	480.0	86.0	98.0	156.0	91.0	417.0	222.0	201.0	315.0	283.0	472.0	215.0	547.0	496.0	240.0	0.0	240.0	260.0	364.0	346.0	240.0	1248.0	254.0	1221.0	787.0	1903.0	685.0	607.0	209.0	401.0	360.0	854.0	195.0	637.0	194.0	358.0	50.0	129.0	167.0	131.0	61.0	1828.0	1912.0	1991.0	1686.0	1859.0	1960.0
d__Bacteria;p__Firmicutes;c__Clostridia;o__Monoglobales;f__Monoglobaceae;g__Monoglobus	323.0	429.0	444.0	525.0	652.0	779.0	258.0	298.0	236.0	1185.0	1298.0	1345.0	702.0	687.0	8.0	473.0	216.0	123.0	781.0	1346.0	1357.0	594.0	493.0	30.0	59.0	1144.0	503.0	285.0	73.0	130.0	115.0	17.0	351.0	20.0	711.0	1066.0	748.0	689.0	916.0	682.0	718.0	1006.0	943.0	1096.0	10.0	150.0	307.0	96.0	582.0	150.0	1131.0	477.0	334.0	0.0	42.0	169.0	39.0	0.0	0.0	0.0	745.0	302.0	54.0	56.0	34.0	108.0	0.0	31.0	11.0	0.0	0.0	0.0	122.0	18.0	203.0	143.0	148.0	15.0	73.0	180.0	209.0	247.0	476.0	209.0	806.0	15.0	484.0	560.0	158.0	228.0	694.0	450.0	491.0	600.0	1080.0	246.0	130.0	151.0	300.0	0.0	11.0	85.0	0.0	121.0	732.0	833.0	833.0	1113.0	1076.0	1201.0
d__Bacteria;p__Fusobacteriota;c__Fusobacteriia;o__Fusobacteriales;f__Fusobacteriaceae;g__Fusobacterium	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2055.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3545.0	0.0	0.0	0.0	2925.0	87.0	1782.0	290.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7651.0	3052.0	2820.0	1372.0	3803.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	332.0	404.0	378.0	251.0	280.0	238.0
d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Ruminococcus	182.0	241.0	229.0	865.0	1286.0	1361.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.0	48.0	0.0	0.0	0.0	0.0	914.0	68.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	162.0	160.0	172.0	1604.0	45.0	0.0	2612.0	4141.0	0.0	0.0	0.0	9.0	0.0	0.0	0.0	3321.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1430.0	1481.0	1531.0	1523.0	1539.0	1783.0
d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Eggerthellaceae;g__Eggerthella	604.0	664.0	757.0	808.0	1030.0	1303.0	428.0	318.0	424.0	918.0	1044.0	1194.0	123.0	87.0	24.0	807.0	178.0	523.0	281.0	1925.0	2466.0	756.0	589.0	77.0	297.0	935.0	776.0	54.0	59.0	78.0	42.0	91.0	68.0	363.0	311.0	1328.0	185.0	277.0	374.0	335.0	684.0	470.0	614.0	1139.0	0.0	51.0	46.0	101.0	49.0	45.0	980.0	67.0	73.0	174.0	43.0	189.0	197.0	67.0	213.0	108.0	145.0	152.0	177.0	171.0	212.0	574.0	98.0	114.0	161.0	189.0	152.0	208.0	178.0	392.0	188.0	179.0	468.0	234.0	466.0	396.0	582.0	114.0	686.0	98.0	393.0	367.0	306.0	439.0	120.0	174.0	603.0	334.0	425.0	730.0	895.0	185.0	545.0	83.0	434.0	0.0	72.0	50.0	69.0	140.0	132.0	191.0	162.0	220.0	207.0	196.0
d__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Turicibacter	11.0	18.0	16.0	19.0	27.0	20.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	616.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	374.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	6745.0	4019.0	11356.0	0.0	0.0	0.0	4683.0	28.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	888.0	919.0	979.0	1989.0	2314.0	2179.0
d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__uncultured	10.0	215.0	8.0	308.0	309.0	465.0	319.0	308.0	253.0	405.0	541.0	594.0	516.0	162.0	32.0	553.0	227.0	222.0	222.0	16.0	562.0	340.0	13.0	0.0	375.0	234.0	10.0	250.0	6.0	135.0	102.0	0.0	0.0	0.0	129.0	376.0	314.0	329.0	521.0	304.0	577.0	215.0	441.0	448.0	9.0	0.0	156.0	5.0	324.0	0.0	424.0	235.0	191.0	69.0	16.0	257.0	0.0	200.0	0.0	0.0	295.0	246.0	83.0	245.0	5.0	0.0	0.0	136.0	158.0	0.0	25.0	3.0	121.0	395.0	325.0	238.0	172.0	126.0	13.0	65.0	203.0	10.0	11.0	48.0	465.0	0.0	63.0	70.0	338.0	125.0	14.0	14.0	13.0	321.0	647.0	17.0	342.0	23.0	12.0	0.0	0.0	86.0	0.0	0.0	12.0	130.0	152.0	283.0	285.0	260.0
d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Subdoligranulum	78.0	65.0	90.0	10.0	27.0	16.0	0.0	0.0	0.0	0.0	0.0	0.0	18.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	30.0	0.0	0.0	0.0	0.0	0.0	95.0	236.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	253.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4642.0	5323.0	5149.0	3602.0	3858.0	3775.0
d__Bacteria;p__Firmicutes;c__Clostridia;o__Peptostreptococcales-Tissierellales;f__Anaerovoracaceae;g__[Eubacterium]_nodatum_group	10.0	22.0	28.0	112.0	157.0	184.0	363.0	381.0	419.0	206.0	212.0	279.0	56.0	56.0	9.0	206.0	277.0	407.0	13.0	7.0	26.0	0.0	109.0	0.0	196.0	207.0	11.0	17.0	0.0	0.0	0.0	104.0	93.0	0.0	181.0	300.0	143.0	366.0	351.0	154.0	212.0	104.0	129.0	217.0	5.0	0.0	20.0	0.0	0.0	0.0	152.0	133.0	49.0	165.0	87.0	328.0	135.0	0.0	0.0	0.0	48.0	564.0	39.0	631.0	187.0	318.0	0.0	217.0	347.0	17.0	0.0	0.0	36.0	31.0	482.0	536.0	668.0	115.0	0.0	20.0	548.0	332.0	138.0	161.0	511.0	176.0	112.0	190.0	304.0	236.0	323.0	108.0	64.0	83.0	212.0	206.0	364.0	134.0	74.0	25.0	31.0	146.0	0.0	381.0	105.0	95.0	106.0	137.0	133.0	118.0
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9234.0	10410.0	10612.0	0.0	0.0	0.0
d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Eggerthellaceae;g__Gordonibacter	284.0	306.0	347.0	305.0	415.0	482.0	75.0	100.0	77.0	334.0	348.0	453.0	208.0	40.0	0.0	43.0	19.0	20.0	58.0	198.0	329.0	111.0	146.0	31.0	228.0	176.0	176.0	41.0	21.0	34.0	19.0	6.0	26.0	0.0	131.0	556.0	69.0	116.0	192.0	251.0	185.0	79.0	169.0	349.0	0.0	36.0	38.0	57.0	42.0	8.0	287.0	37.0	21.0	56.0	5.0	0.0	0.0	0.0	0.0	38.0	81.0	15.0	2.0	10.0	12.0	81.0	0.0	8.0	7.0	0.0	4.0	28.0	8.0	6.0	136.0	63.0	100.0	24.0	21.0	66.0	166.0	65.0	101.0	81.0	316.0	17.0	132.0	178.0	323.0	166.0	1047.0	431.0	323.0	324.0	595.0	221.0	195.0	67.0	133.0	0.0	37.0	33.0	0.0	12.0	8.0	15.0	16.0	32.0	25.0	22.0
d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__uncultured	344.0	482.0	396.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3616.0	5359.0	0.0	5649.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	143.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	140.0	46.0	53.0	548.0	480.0	406.0
d__Bacteria;p__Firmicutes;c__Negativicutes;o__Veillonellales-Selenomonadales;f__Veillonellaceae;g__Dialister	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2310.0	2353.0	2647.0	1558.0	1559.0	1566.0
d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Dorea	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	20.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3139.0	2071.0	1806.0	2717.0	2711.0	1774.0
d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__uncultured	0.0	0.0	14.0	240.0	359.0	373.0	25.0	11.0	0.0	293.0	348.0	376.0	0.0	0.0	0.0	180.0	21.0	0.0	0.0	37.0	231.0	334.0	32.0	0.0	31.0	24.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	1135.0	74.0	298.0	924.0	1148.0	616.0	462.0	0.0	0.0	1331.0	0.0	14.0	0.0	51.0	457.0	7.0	1108.0	261.0	217.0	219.0	0.0	0.0	0.0	0.0	197.0	82.0	288.0	5.0	0.0	38.0	7.0	6.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	10.0	0.0	351.0	190.0	0.0	0.0	79.0	313.0	96.0	0.0	0.0	821.0	4.0	814.0	731.0	2117.0	220.0	40.0	55.0	0.0	0.0	106.0	7.0	21.0	0.0	16.0	0.0	0.0	0.0	0.0	0.0	33.0	37.0	28.0	49.0	98.0	72.0
d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Anaerotruncus	127.0	152.0	170.0	68.0	84.0	77.0	109.0	132.0	112.0	110.0	132.0	171.0	71.0	68.0	40.0	91.0	134.0	245.0	40.0	228.0	121.0	221.0	50.0	22.0	38.0	48.0	49.0	33.0	41.0	21.0	6.0	46.0	0.0	6.0	75.0	43.0	84.0	99.0	119.0	37.0	71.0	150.0	29.0	74.0	20.0	38.0	25.0	120.0	14.0	45.0	179.0	28.0	22.0	291.0	37.0	298.0	50.0	324.0	69.0	57.0	78.0	0.0	59.0	146.0	193.0	129.0	53.0	79.0	74.0	130.0	15.0	29.0	50.0	41.0	243.0	122.0	153.0	28.0	392.0	21.0	237.0	111.0	260.0	207.0	89.0	91.0	244.0	153.0	37.0	18.0	118.0	60.0	135.0	198.0	457.0	37.0	46.0	61.0	34.0	17.0	175.0	16.0	34.0	39.0	0.0	0.0	0.0	6.0	3.0	7.0
d__Bacteria;p__Firmicutes;c__Negativicutes;o__Veillonellales-Selenomonadales;f__Veillonellaceae;g__Veillonella	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3106.0	3641.0	3500.0	369.0	400.0	377.0
d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	192.0	36.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	257.0	48.0	296.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1473.0	1841.0	1766.0	2264.0	2605.0	2525.0
d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__[Eubacterium]_hallii_group	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.0	0.0	0.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	0.0	0.0	0.0	0.0	0.0	1317.0	1665.0	1529.0	5345.0	5638.0	5882.0
